DAMAGE,ZIPCODE,ROOFCONSTRUCTION,EAVES,VENTSCREEN,EXTERIORSIDING,WINDOWPANE,DECKPORCHONGRADE,DECKPORCHELEVATED,PATIOCOVER,FENCE,YEARBUILT,LATITUDE,LONGITUDE,EMBER,FLAME,Distance,VSD
No Damage,,Asphalt,Unenclosed,No Vents,Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1971,38.51827737,-122.4562989,4,5.48054266,51.19750819,
No Damage,,Tile,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,Combustible,No Fence,1984,38.51870099,-122.4402659,5,4.415145874,50.27153,
No Damage,,Tile,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1984,38.51858681,-122.4400503,,9.536467552,50.27153,
No Damage,,Asphalt,Enclosed,No Vents,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,Combustible,No Fence,1972,38.54666523,-122.4546114,1,0.72929287,50.19547494,
No Damage,,Asphalt,Enclosed,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,1972,38.54683911,-122.4547377,1,0.72929287,50.19547494,
Destroyed (>50%),,Metal,Unenclosed,Unknown,Wood,Unknown,Unknown,Unknown,Unknown,No Fence,1910,38.55260802,-122.4714846,,0.784354687,49.89599897,
No Damage,,Asphalt,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,Combustible,No Fence,1970,38.55955045,-122.474481,1,26.34735298,48.81466967,
No Damage,,Tile,Enclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,1970,38.55946723,-122.4747034,3.273752451,26.34735298,48.81466967,
No Damage,,Metal,Unenclosed,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1988,38.54797217,-122.4658837,,9.67999649,48.63779683,
No Damage,,Metal,Enclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,Wood,Combustible,No Fence,1988,38.54779776,-122.4658355,2,9.67999649,48.63779683,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Wood,No Deck/Porch,Combustible,No Fence,1954,38.53770557,-122.4659396,,,46.9406183,
Destroyed (>50%),,Asphalt,Unknown,Unknown,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.53651027,-122.4660605,1,0.456645489,46.63517518,
Destroyed (>50%),,Metal,Unknown,Unknown,Metal,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.53667773,-122.4659413,1,0.528011322,46.63517518,
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.5423225,-122.4683643,,4.499764919,45.89698309,
No Damage,,Metal,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,,38.54228305,-122.4681488,1,2.776350021,45.89698309,
No Damage,,Tile,Unenclosed,No Vents,Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,1991,38.60458246,-122.4721847,3,1.707934022,45.85406132,
Affected (1-9%),,Tile,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,1991,38.60443011,-122.4720263,3,,45.85406132,
Destroyed (>50%),,Asphalt,Unknown,Unknown,Stucco Brick Cement,Multi Pane,Unknown,Unknown,Unknown,Combustible,1941,38.53779603,-122.467588,,0.684473991,45.6364844,
Destroyed (>50%),,Asphalt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Fence,1941,38.53780697,-122.4673732,,0.684473991,45.6364844,
No Damage,,Other,No Eaves,"Mesh Screen <= 1/8""",Other,Single Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,1972,38.61224937,-122.4593121,,18.76815033,45.12368911,
No Damage,,Other,No Eaves,"Mesh Screen <= 1/8""",Other,Single Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,1972,38.61225922,-122.4590988,1,18.76815033,45.12368911,
Affected (1-9%),,Asphalt,Unenclosed,No Vents,Wood,Single Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,,38.43901375,-122.5450176,,2.769049644,45.11581509,
Minor (10-25%),,Wood,No Eaves,No Vents,Stucco Brick Cement,No Windows,No Deck/Porch,Wood,No Patio Cover/Carport,Combustible,,38.43918087,-122.5449466,,3.479714394,45.11581509,
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Masonry/Concrete,Wood,Combustible,No Fence,1982,38.51764526,-122.4576344,,0.361604005,43.88761561,
No Damage,,Asphalt,Unenclosed,No Vents,Wood,No Windows,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,1957,38.517744,-122.4574301,,1.093388915,43.88761561,
No Damage,,Asphalt,Unenclosed,No Vents,Wood,Single Pane,No Deck/Porch,Wood,Combustible,No Fence,1920,38.51001827,-122.4507873,,,43.88517203,
Affected (1-9%),,Asphalt,Unenclosed,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1920,38.50985395,-122.4507503,,,43.88517203,
No Damage,,Asphalt,Unenclosed,Unscreened,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1910,38.55242874,-122.4718488,1.08670881,1.53355372,43.8668465,
No Damage,,Metal,Unenclosed,No Vents,Wood,Single Pane,Masonry/Concrete,Masonry/Concrete,Combustible,No Fence,1910,38.55258513,-122.471711,1,1.53355372,43.8668465,
No Damage,,Asphalt,Enclosed,No Vents,Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.51116512,-122.449287,,2.334955215,43.81988328,
No Damage,,Metal,Unenclosed,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,,38.5171744,-122.4552557,1,2.246962547,43.44867286,
No Damage,,Metal,Unenclosed,No Vents,Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1940,38.62920725,-122.4879083,1,2.601806402,43.22815878,
No Damage,,Metal,No Eaves,No Vents,Metal,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1940,38.6293273,-122.4877188,3,2.26626873,43.22815878,
No Damage,,Tile,Unenclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,No Fence,1990,38.51219839,-122.4548132,,0.23532106,41.8490827,
No Damage,,Tile,Unenclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Non Combustible,1990,38.51216871,-122.4550176,,0.440710336,41.8490827,
No Damage,,Metal,Unenclosed,"Mesh Screen <= 1/8""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,1999,38.50580068,-122.4410015,,,41.68438862,
No Damage,,Metal,Unenclosed,Unscreened,Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1999,38.50595451,-122.4408713,,,41.68438862,
No Damage,,Asphalt,Enclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,Wood,Combustible,No Fence,1958,38.50850043,-122.4483065,,,41.49409581,
No Damage,,Asphalt,Enclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,No Fence,,38.54113678,-122.4547502,3,,40.89054842,
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,,38.54121042,-122.4549519,1.22791159,,40.89054842,
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Single Pane,Wood,Wood,No Patio Cover/Carport,No Fence,1980,38.54666399,-122.4532995,,2.425448418,40.53308965,
No Damage,,Asphalt,No Eaves,No Vents,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1980,38.54680866,-122.4534465,,2.212670326,40.53308965,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.53848751,-122.4655531,1,0.322866738,40.15175848,
Destroyed (>50%),,Metal,Unknown,Unknown,Metal,Unknown,Masonry/Concrete,Unknown,Combustible,Non Combustible,,38.55258241,-122.4724677,2,1.144275188,39.36745533,
Destroyed (>50%),,Asphalt,Unenclosed,No Vents,Wood,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.55242786,-122.472472,2,1.144275188,39.36745533,
No Damage,,Tile,Enclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,Non Combustible,No Fence,2002,38.55834607,-122.4626234,3,3.901738167,39.07752728,
No Damage,,Tile,Unenclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2002,38.55845092,-122.4624362,3,1.741454244,39.07752728,
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen > 1/8""",Wood,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,1932,38.51424774,-122.4511005,,2.10960269,39.05019811,
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen > 1/8""",Wood,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,1932,38.51426628,-122.4509038,,2.10960269,39.05019811,
No Damage,,Tile,Unenclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.55686415,-122.4618328,1,0.808508933,38.99573615,
No Damage,,Tile,No Eaves,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,No Fence,1990,38.51577022,-122.4470556,,0.900888205,38.89823903,
Affected (1-9%),,Tile,No Eaves,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,1990,38.51562129,-122.4469305,,0.900888205,38.89823903,
Destroyed (>50%),,Asphalt,Unknown,Unknown,Wood,Unknown,Unknown,Unknown,Unknown,No Fence,,38.54297688,-122.4686241,1,,37.23707132,
No Damage,,Tile,Enclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,Combustible,Non Combustible,1957,38.51754505,-122.4572604,,0.459364414,37.07383445,
No Damage,,Tile,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,1957,38.51769428,-122.4571595,,1.088226795,37.07383445,
No Damage,,Asphalt,Enclosed,No Vents,Wood,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,1992,38.57156776,-122.4599804,,0.93577069,36.97539488,
No Damage,,Asphalt,Enclosed,"Mesh Screen <= 1/8""",Wood,Single Pane,Wood,Wood,Combustible,Combustible,1950,38.57171715,-122.4600548,,0.380389839,36.97539488,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1977,38.51234803,-122.4537827,1,6.530736446,36.89302151,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,1977,38.51223976,-122.4539612,,0.783503652,36.89302151,
No Damage,,Metal,Unenclosed,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1887,38.5615228,-122.4677422,4.1945117,18.03381348,36.53051298,
No Damage,,Metal,Unenclosed,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.56150326,-122.4675524,4,18.03381348,36.53051298,
No Damage,,Metal,Unenclosed,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,,38.5170243,-122.4551046,,2.246962547,34.73421232,
No Damage,,Metal,Unenclosed,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,,38.51715898,-122.4549671,1,1.840963602,34.73421232,
Destroyed (>50%),,Metal,Unknown,Unknown,Stucco Brick Cement,No Windows,No Deck/Porch,No Deck/Porch,Unknown,No Fence,1907,38.52782983,-122.4623007,3,1.541241765,34.2460641,
Destroyed (>50%),,Asphalt,Unenclosed,No Vents,Wood,Single Pane,No Deck/Porch,Wood,Combustible,No Fence,1907,38.52797346,-122.4623234,3,1.541241765,34.2460641,
Destroyed (>50%),,Asphalt,Unenclosed,Unknown,Wood,Single Pane,Wood,Wood,No Patio Cover/Carport,No Fence,1971,38.50986015,-122.449157,,,34.17126093,
Destroyed (>50%),,Metal,Unenclosed,No Vents,Wood,No Windows,Wood,Wood,No Patio Cover/Carport,No Fence,1971,38.50990879,-122.4493404,,1.554030776,34.17126093,
No Damage,,Asphalt,Enclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,1958,38.50927247,-122.4494507,,,34.09490324,
No Damage,,Asphalt,Enclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1958,38.50936994,-122.4496272,,,34.09490324,
No Damage,,Tile,Unenclosed,No Vents,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.55691914,-122.4620294,2,1.986452579,33.31277989,
No Damage,,Concrete,Enclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2008,38.55680145,-122.4621873,2,1.986452579,33.31277989,
Destroyed (>50%),,Asphalt,Unknown,Unknown,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1941,38.53758656,-122.466832,,,32.31364933,
No Damage,,Metal,No Eaves,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1998,38.52269338,-122.4561264,1,10.34918118,31.99770443,
Destroyed (>50%),,Tile,Unenclosed,"Mesh Screen > 1/8""",Wood,Single Pane,Masonry/Concrete,Wood,Combustible,No Fence,1980,38.5553671,-122.4647512,1.109528786,4.466069221,31.51902988,
Destroyed (>50%),,Tile,Unenclosed,"Mesh Screen <= 1/8""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1980,38.55543219,-122.4645751,2,2.676077366,31.51902988,
No Damage,,Asphalt,Enclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,,38.51146677,-122.4493042,,6.903791428,31.35531596,
No Damage,,Asphalt,Enclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.5113293,-122.4492497,,1.034628153,31.35531596,
No Damage,,Asphalt,Unenclosed,No Vents,Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1960,38.50847258,-122.4479282,,,31.08464666,
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Unknown,1960,38.50848692,-122.4481031,,,31.08464666,
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen > 1/8""",Wood,Multi Pane,Unknown,Unknown,Unknown,No Fence,1998,38.54310913,-122.4684702,,,30.72394492,
No Damage,,Tile,Enclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,No Fence,2001,38.513423,-122.4421951,2,3.8485744,30.6339468,
No Damage,,Tile,Unenclosed,No Vents,Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,2001,38.51329256,-122.4423185,2,4.31634903,30.6339468,
No Damage,,Asphalt,Enclosed,"Mesh Screen <= 1/8""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,2001,38.51828799,-122.4579707,,2.765087366,29.72801932,
Destroyed (>50%),,Metal,Unenclosed,"Mesh Screen > 1/8""",Wood,Single Pane,No Deck/Porch,Wood,Combustible,No Fence,1971,38.55440012,-122.473738,1,0.856003404,27.14009272,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Single Pane,No Deck/Porch,Wood,Combustible,No Fence,1971,38.55452849,-122.4737301,1,0.856003404,27.14009272,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.5386403,-122.4656738,1,3.643578529,26.99409537,
Destroyed (>50%),,Asphalt,No Eaves,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.53876838,-122.4657378,1,3.643578529,26.99409537,
No Damage,,Metal,Unenclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1985,38.51796109,-122.4462706,,3.66247797,26.16343452,
Affected (1-9%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,Combustible,Combustible,1941,38.537658,-122.4671695,,4.032102108,26.06927366,
Destroyed (>50%),,Asphalt,Unknown,Unknown,Wood,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1941,38.53757447,-122.4670103,,4.032102108,26.06927366,
Destroyed (>50%),,Metal,Unknown,Unknown,Wood,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1953,38.54355728,-122.4683055,1,2.120368242,24.79041958,
Destroyed (>50%),,Asphalt,Unknown,Unknown,Unknown,Unknown,No Deck/Porch,No Deck/Porch,Combustible,No Fence,1953,38.54345746,-122.4684517,1,2.120368242,24.79041958,
No Damage,,Asphalt,No Eaves,No Vents,Wood,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1978,38.58496545,-122.4676642,3,2.70336771,24.68274358,
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Masonry/Concrete,Wood,Combustible,No Fence,1978,38.5849037,-122.4678216,3,2.70336771,24.68274358,
No Damage,,Metal,Unenclosed,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,Combustible,Combustible,2010,38.5635127,-122.4652046,1,0.92049104,24.640667,
No Damage,,Metal,Unenclosed,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,2010,38.56343095,-122.4650489,1,9.651593208,24.640667,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Single Pane,Wood,No Deck/Porch,Combustible,No Fence,1956,38.53765488,-122.4656452,1,,23.3822186,
Destroyed (>50%),,Asphalt,No Eaves,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1956,38.53777523,-122.4657212,1,2.739947081,23.3822186,
Affected (1-9%),,Asphalt,Enclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,Wood,Wood,Non Combustible,Non Combustible,1994,38.54565421,-122.4551237,1,10.70733643,23.31528946,
No Damage,,Asphalt,Enclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,Non Combustible,No Fence,1994,38.54571235,-122.4549701,,10.70733643,23.31528946,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,1969,38.54893507,-122.4565744,,2.356211662,22.74081057,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Single Pane,Masonry/Concrete,Wood,Combustible,Non Combustible,1969,38.54882636,-122.4567024,2,3.209990978,22.74081057,
No Damage,,Wood,No Eaves,"Mesh Screen > 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,1952,38.43964142,-122.5442499,,1.791877985,22.26410832,
Destroyed (>50%),,Asphalt,Unenclosed,No Vents,Stucco Brick Cement,No Windows,No Deck/Porch,No Deck/Porch,Combustible,No Fence,1956,38.53835003,-122.4652598,,0.322866738,21.71063063,
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,Combustible,Non Combustible,1956,38.53823326,-122.4651892,,1.884630442,21.71063063,
Inaccessible,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1955,38.57591871,-122.4790124,2.629695169,31.2803669,21.63515289,
Inaccessible,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1955,38.57603499,-122.4791085,2,3.09501338,21.63515289,
Destroyed (>50%),,Metal,No Eaves,No Vents,Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,1900,38.52707587,-122.4596837,,1.662897229,21.17398183,
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,Non Combustible,1983,38.55543214,-122.4655194,2,2.617219448,21.04593242,
No Damage,,Metal,No Eaves,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1998,38.52285814,-122.4559119,1,8.878708839,20.05905576,
No Damage,,Concrete,No Eaves,No Vents,Stucco Brick Cement,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1998,38.5228322,-122.4560566,1,10.34918118,20.05905576,
Affected (1-9%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Single Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,1920,38.51014787,-122.4511314,,,19.47605049,
No Damage,,Metal,Unenclosed,Unscreened,Metal,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1920,38.51011748,-122.4512745,,,19.47605049,
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2011,38.55051617,-122.4571749,,1.908299565,19.38558224,
No Damage,,Asphalt,Unenclosed,No Vents,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2011,38.5504424,-122.4570322,,1.271153688,19.38558224,
No Damage,,Metal,Enclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,1985,38.60990902,-122.4768472,,1.559161544,19.06463316,
No Damage,,Metal,Enclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,1985,38.60985617,-122.4767051,1,1.559161544,19.06463316,
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen > 1/8""",Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,Combustible,No Fence,1945,38.53837517,-122.4679187,3,2.695029497,18.80105047,
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Wood,Wood,No Patio Cover/Carport,No Fence,1982,38.4401223,-122.5436816,,1.130791068,18.58497435,
No Damage,,Asphalt,Unenclosed,No Vents,Wood,Single Pane,Wood,Wood,No Patio Cover/Carport,No Fence,1982,38.44006196,-122.5438223,,1.130791068,18.58497435,
